"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"63",10,2,2,3,3,1,61,5,2,2,5,1,1,8,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1500000,0,1,NA,6,1,4,7,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.41977544368,204.234262045759,90.191327865992,56.3307324479933,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"64",10,2,2,3,3,1,27,5,2,1,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1e+05,0,1,NA,4,1,4,6,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.41977544368,204.234262045759,90.191327865992,56.3307324479933,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"65",1,2,2,4,4,1,29,5,2,1,5,1,1,7,6,3,2,2,2,2,2,2,2,2,2,2,NA,3,1,4,150000,0,1,NA,4,1,1,6,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"66",4,2,2,7,4,1,59,5,2,2,3,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,80000,70000,5,NA,4,1,4,7,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"67",6,2,2,8,4,1,57,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,50000,50000,5,NA,4,1,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"68",6,2,2,8,4,2,48,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,40000,40000,5,NA,4,1,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"69",6,2,2,8,4,1,33,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,150000,1e+05,5,NA,6,1,4,7,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"70",7,2,2,4,4,1,51,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,150000,15000,5,NA,4,2,4,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"71",10,2,2,5,4,1,54,5,2,2,5,1,1,8,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,4e+05,0,1,NA,5,1,4,7,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"72",11,2,2,5,2,1,28,5,2,2,5,1,1,5,7,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1e+05,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.008873596523,52.9861026527363,40.4704676321759,18.7427669572025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"73",2,3,1,3,3,2,42,10,2,1,5,1,1,2,17,2,1,1,1,1,2,2,2,1,2,2,NA,3,4,NA,70000,0,1,NA,4,2,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.479147141518,234.924228154183,53.3328139121763,49.8877266070247,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",3,3,1,2,2,1,59,5,2,4,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,1,7,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.479147141518,234.924228154183,53.3328139121763,49.8877266070247,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"75",5,3,1,5,2,1,40,5,2,2,5,1,1,4,3,1,1,1,1,1,3,2,3,1,2,2,NA,3,7,NA,120000,0,1,NA,4,3,3,1,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.479147141518,234.924228154183,53.3328139121763,49.8877266070247,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",6,3,1,3,2,2,49,7,2,2,5,1,1,3,18,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,54000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.479147141518,234.924228154183,53.3328139121763,49.8877266070247,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",11,3,1,2,2,2,57,5,2,3,5,1,1,5,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,55000,0,1,NA,4,1,1,7,1,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.479147141518,234.924228154183,53.3328139121763,49.8877266070247,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",11,3,1,2,2,1,23,7,2,1,5,1,1,3,10,2,1,1,1,1,3,2,3,1,2,2,NA,1,NA,NA,95000,0,1,NA,4,1,1,7,1,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.479147141518,234.924228154183,53.3328139121763,49.8877266070247,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2,3,1,5,3,1,43,7,2,2,5,1,1,8,3,2,1,1,1,1,1,2,2,1,2,1,NA,3,6,NA,130000,0,1,NA,4,2,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",3,3,1,4,1,2,36,7,2,2,5,1,1,5,3,2,1,1,1,3,3,2,2,1,2,2,NA,3,6,NA,80000,0,1,NA,4,2,1,5,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",6,3,1,2,2,1,62,8,2,2,3,1,1,2,13,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,150000,0,1,NA,4,1,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",6,3,1,2,2,2,54,7,2,2,5,1,1,3,16,1,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,98000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",9,3,1,3,2,2,43,8,2,2,5,1,1,2,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,76000,0,1,NA,4,1,1,7,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",11,3,1,2,2,2,65,8,2,2,5,1,1,1,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,158000,0,1,NA,4,1,1,7,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",11,3,1,2,2,1,72,8,2,2,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,NA,3,6,NA,160000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.348641049672,58.6295895877102,49.0416679652196,12.5994969511601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1,3,1,3,3,1,54,5,2,2,2,1,1,5,7,2,1,1,1,3,3,2,2,3,2,2,NA,3,6,NA,1e+05,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1,3,1,3,3,2,55,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"88",2,3,1,6,4,1,56,5,2,2,3,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"89",2,3,1,6,4,2,42,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"90",2,3,1,6,4,2,21,5,2,1,5,1,1,5,7,2,1,2,1,2,3,1,2,3,2,2,NA,3,7,NA,80000,0,1,NA,4,1,1,3,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",3,3,1,5,4,1,49,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1e+05,0,1,NA,4,1,1,7,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"92",3,3,1,5,4,2,48,7,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"93",4,3,1,5,3,1,37,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"94",4,3,1,5,3,2,31,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"95",5,3,1,5,2,1,40,8,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"96",7,3,1,4,3,2,54,7,2,4,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,2,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"97",7,3,1,4,3,1,49,10,2,1,3,1,1,2,15,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,72000,0,1,NA,4,2,1,2,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",7,3,1,4,3,1,24,5,2,1,5,1,1,5,7,2,1,1,1,1,1,2,2,1,2,2,NA,3,3,NA,80000,0,1,NA,4,1,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",8,3,1,5,4,1,53,7,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"100",8,3,1,5,4,2,52,7,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"101",8,3,1,5,4,1,30,5,2,1,5,1,1,5,19,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,120000,0,1,NA,4,1,1,4,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",10,3,1,3,3,1,54,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"103",10,3,1,3,3,2,43,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"104",11,3,1,6,4,1,60,7,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"105",11,3,1,6,4,2,54,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"106",11,3,1,6,4,1,35,4,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.087628865979,116.072518494354,40.4593760713061,33.952006897598,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"107",1,3,2,4,3,1,26,8,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"108",1,3,2,4,3,1,29,5,2,1,5,1,1,5,15,2,1,1,3,1,3,2,1,1,2,2,NA,1,NA,NA,1e+05,0,1,NA,4,1,1,3,1,48,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"109",2,3,2,5,5,1,54,10,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,2,4,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"110",2,3,2,5,5,1,22,7,2,1,5,1,1,5,15,2,1,1,3,1,3,2,1,1,2,2,NA,1,NA,NA,1e+05,0,1,NA,4,2,1,2,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",3,3,2,3,3,1,46,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"112",3,3,2,3,3,2,43,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"113",4,3,2,2,2,2,68,7,2,3,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,2,4,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"114",4,3,2,2,2,1,50,5,2,1,5,1,1,7,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,3,1,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"115",5,3,2,3,3,1,58,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"116",7,3,2,6,4,1,56,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,30000,2,NA,4,1,1,7,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"117",7,3,2,6,4,2,53,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"118",7,3,2,6,4,1,32,4,2,2,5,1,1,5,15,2,1,1,3,1,3,2,1,1,3,2,NA,1,NA,NA,120000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",8,3,2,5,3,1,37,4,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,2e+05,0,1,NA,4,1,2,7,1,72,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA
"120",8,3,2,5,3,2,36,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"121",9,3,2,2,2,2,57,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,3500,2,NA,4,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"122",10,3,2,3,3,1,70,6,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"123",10,3,2,3,3,1,37,8,2,1,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"124",11,3,2,1,1,2,41,7,2,3,5,5,1,3,18,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.531413612565,522.502485758032,97.3855381539487,111.077381078042,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
